,lat,lon,GHI,DHI,DNI,Wind Speed,Temperature,Pressure,Relative Humidity
0,42.796123570000006,-124.474002135,180.64018264840183,53.79372146118722,231.9543378995434,1.6393150684931523,12.050890410958889,1009.0552511415525,82.1504132420095
1,47.76837597,-124.474002135,141.10616438356163,54.69497716894977,165.14874429223744,1.7377853881278582,10.17737442922372,1002.5065068493151,87.77240182648397
2,48.01698859,-124.474002135,131.385502283105,54.7412100456621,153.79771689497716,0.8459817351598118,9.896621004566247,1001.5316210045662,86.86094748858433
3,48.26560121,-124.474002135,133.41415525114155,54.56575342465754,154.1436073059361,1.3676598173516041,10.052625570776268,1005.1586757990867,86.44770890410993
4,40.06138475,-123.89587040500001,207.31883561643835,51.478881278538815,276.6368721461187,0.9115753424657458,14.069942922374455,987.1337899543379,68.4771232876711
5,40.309997370000005,-123.89587040500001,201.04885844748858,52.320547945205476,263.1421232876712,1.0149771689497717,13.792363013698676,987.883105022831,69.64975114155264
6,40.55860999,-123.89587040500001,201.23972602739727,50.817579908675796,271.2053652968037,0.4688584474885914,13.435639269406385,971.7019406392694,68.39609817351638
7,40.80722261,-123.89587040500001,193.62214611872147,53.632990867579906,253.33413242009132,0.7082648401826461,14.430719178082164,1000.7455479452054,66.34279109589053
8,41.05583523,-123.89587040500001,195.74280821917807,51.86027397260274,259.2013698630137,0.39273972602738777,12.837865296803658,963.9359589041096,69.53151369863028
9,41.30444785,-123.89587040500001,194.97865296803653,50.798972602739724,260.97203196347033,0.897363013698627,12.471621004566195,969.0067351598174,72.84908561643826
10,41.553060470000005,-123.89587040500001,195.54657534246576,49.022260273972606,268.2577625570776,0.5336073059360771,10.719646118721457,930.1246575342466,76.06067808219191
11,41.80167309,-123.89587040500001,195.84098173515983,48.61038812785388,269.19714611872143,0.5517465753424583,10.78388127853886,940.1273972602739,77.63730821917808
12,42.05028571,-123.89587040500001,192.35924657534247,49.05696347031964,262.0254566210046,0.2607990867579867,11.645993150684951,947.7930365296804,73.27406849315074
13,42.29889833,-123.89587040500001,193.3365296803653,48.90547945205479,264.40445205479455,0.4002511415525188,9.284520547945224,922.9731735159818,81.7844566210047
14,42.54751095,-123.89587040500001,191.60479452054796,51.30376712328767,260.687100456621,0.13219178082191876,7.785947488584479,895.2811643835616,83.04787100456613
15,42.796123570000006,-123.89587040500001,186.75022831050228,51.5925799086758,251.68801369863013,0.2607990867579878,8.071061643835641,916.1559360730594,85.6302945205479
16,43.04473619,-123.89587040500001,176.62260273972603,53.03630136986301,230.05445205479452,0.11239726027397748,11.224691780821855,971.3171232876713,78.97463013698653
17,43.29334881,-123.89587040500001,172.28184931506848,53.17203196347032,223.1700913242009,0.6173059360730629,10.125776255707736,966.615296803653,85.16627511415511
18,43.54196143,-123.89587040500001,168.63527397260273,55.196689497716896,212.91929223744293,0.4334817351598344,10.469965753424633,975.3810502283105,84.53819292237445
19,43.790574050000004,-123.89587040500001,165.11278538812786,55.053082191780824,204.7837899543379,0.8172716894977137,11.561187214611868,1005.620205479452,83.48790410958902
20,44.03918667,-123.89587040500001,162.35319634703197,54.16872146118722,200.67385844748858,0.5831392694063987,10.629086757990851,990.8640410958905,86.72130022831081
21,44.28779929,-123.89587040500001,160.5568493150685,54.43607305936073,197.90570776255709,1.1334474885844792,10.714646118721452,997.1127853881278,87.6027716894972
22,44.53641191,-123.89587040500001,159.74269406392693,55.43299086757991,196.46940639269405,0.8550456621004549,10.426289954337898,993.8189497716895,88.09007648401827
23,44.78502453,-123.89587040500001,157.5568493150685,54.275,192.92796803652968,1.2897146118721414,11.928949771689503,1022.1933789954338,83.04284132420078
24,45.033637150000004,-123.89587040500001,153.58675799086757,55.574771689497716,185.09486301369864,0.8379908675799057,10.9170319634703,1004.6633561643836,86.21269406392685
25,45.28224977,-123.89587040500001,154.22020547945206,54.77945205479452,185.59417808219177,1.6683105022831024,10.533424657534217,996.4122146118722,88.59932420091303
26,45.530862389999996,-123.89587040500001,152.1947488584475,54.17705479452055,181.437100456621,1.3681735159817263,12.030662100456661,1024.4237442922374,81.45624885844728
27,45.77947501,-123.89587040500001,145.69246575342467,55.02146118721461,173.65696347031962,1.8425000000000011,8.813618721461149,967.7720319634703,94.22867808219168
28,46.02808763,-123.89587040500001,151.49737442922375,56.46244292237443,176.96666666666667,1.4184474885844698,11.814189497716896,1025.1438356164383,83.2800456621006
29,46.276700250000005,-123.89587040500001,141.6337899543379,55.81940639269406,165.47602739726028,1.3621118721461223,10.283344748858411,999.1560502283105,89.95797374429209
30,46.52531287,-123.89587040500001,143.72374429223746,55.83299086757991,167.56461187214612,0.8076826484018247,11.1139726027397,1018.1118721461187,85.8634052511417
31,46.773925489999996,-123.89587040500001,140.45285388127854,56.71837899543379,162.85502283105023,1.3064954337899513,10.820970319634696,1012.155593607306,87.65845433789956
32,47.02253811,-123.89587040500001,141.7461187214612,55.92283105022831,165.16529680365298,0.9128767123287681,10.729509132420084,1012.4689497716895,87.35098858447502
33,47.27115073,-123.89587040500001,140.3474885844749,54.086529680365295,168.27671232876713,0.7007191780821943,10.762340182648419,1008.7745433789954,83.92681164383585
34,47.519763350000005,-123.89587040500001,137.4568493150685,53.6574200913242,165.49303652968035,0.19899543378994944,8.689474885844785,968.9453196347032,88.64509018264827
35,47.76837597,-123.89587040500001,138.0200913242009,51.530022831050225,169.80776255707764,0.665479452054802,9.7424086757991,988.3715753424658,83.0106872146116
36,48.01698859,-123.89587040500001,141.93778538812785,53.712899543378995,171.5283105022831,0.6111986301369966,8.727990867579942,967.7478310502283,83.44450684931496
37,38.56970903,-123.317738675,215.85650684931508,53.11324200913242,287.76164383561644,2.2635388127853955,14.173904109589028,998.6744292237443,72.65366095890393
38,38.81832165,-123.317738675,219.1706621004566,50.22945205479452,300.1618721461187,1.0310502283104976,13.302762557077612,962.9319634703196,71.25272488584483
39,39.066934270000004,-123.317738675,217.98127853881277,50.877168949771686,298.2857305936073,0.5352054794520568,13.477876712328811,942.9535388127854,65.99984817351594
40,39.31554689,-123.317738675,215.73972602739727,52.43025114155251,291.10833333333335,0.4346004566210064,13.554726027397294,944.0275114155252,63.688318493150625
41,39.56415951,-123.317738675,213.11689497716895,53.7763698630137,285.6666666666667,0.24773972602739058,15.48420091324198,964.8547945205479,54.874837899543365
42,39.81277213,-123.317738675,210.637899543379,54.40890410958904,279.6046803652968,0.28805936073058097,15.050650684931515,961.8996575342466,56.205776255707526
43,40.06138475,-123.317738675,208.34109589041097,54.67431506849315,277.0178082191781,0.18689497716894884,15.481746575342516,959.1787671232877,52.66110388127834
44,40.309997370000005,-123.317738675,214.01552511415525,50.81050228310502,297.34406392694063,0.24718036529679463,7.93981735159815,843.9448630136986,72.0703059360732
45,40.55860999,-123.317738675,210.46598173515983,51.742123287671234,286.51689497716893,0.19312785388127765,11.671027397260273,901.6465753424658,64.12548630136978
46,40.80722261,-123.317738675,205.1390410958904,52.52579908675799,273.78447488584476,0.21993150684931387,13.75131278538812,943.4647260273972,58.11176712328785
