,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,72877,-,-,-,32.85,-116.94,-8,149,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.2.0
1,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Relative Humidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,2020,3,15,0,30,0,0,0,2.3000000000000003,12.8,148.06,1003,84.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,2020,3,15,1,30,0,0,0,2.2,12.8,142.05,1003,83.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,2020,3,15,2,30,0,0,0,2.1,12.700000000000001,132.53,1003,83.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,2020,3,15,3,30,0,0,0,1.9000000000000001,12.600000000000001,121.23,1003,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,2020,3,15,4,30,0,0,0,1.7000000000000002,12.5,109.08,1003,83.21000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,2020,3,15,5,30,0,0,0,1.8,12.700000000000001,96.55,1003,81.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,2020,3,15,6,30,70,40,275,2.1,13.4,83.82000000000001,1004,79.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,2020,3,15,7,30,275,80,615,2.5,14.4,71.51,1004,74.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,2020,3,15,8,30,347,201,290,2.9000000000000004,15.9,59.67,1005,67.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,2020,3,15,9,30,448,307,214,3.4000000000000004,17.3,48.88,1005,60.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,2020,3,15,10,30,272,255,22,4,18.2,40.15,1004,56.620000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,2020,3,15,11,30,255,240,18,4.4,18.400000000000002,35.13,1004,56.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,2020,3,15,12,30,228,184,54,4.6000000000000005,18,35.45,1004,58.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,2020,3,15,13,30,106,101,6,4.5,17.3,41,1004,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,2020,3,15,14,30,284,251,51,4.3,16.5,50.03,1003,61.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,2020,3,15,15,30,148,141,15,4.2,16.1,60.97,1003,62.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,2020,3,15,16,30,260,70,647,3.4000000000000004,14.5,72.88,1003,68.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,2020,3,15,17,30,54,33,255,2.9000000000000004,13.5,85.19,1004,73.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,2020,3,15,18,30,0,0,0,2.5,13,97.94,1004,77.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,2020,3,15,19,30,0,0,0,2.3000000000000003,12.8,110.41,1004,78.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,2020,3,15,20,30,0,0,0,2.2,12.700000000000001,122.46000000000001,1004,77.85000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,2020,3,15,21,30,0,0,0,2.1,12.5,133.56,1004,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,2020,3,15,22,30,0,0,0,1.8,12.200000000000001,142.70000000000002,1004,77.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,2020,3,15,23,30,0,0,0,1.4000000000000001,11.8,148.06,1003,78.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,2020,3,16,0,30,0,0,0,1.3,11.5,147.66,1002,78.32000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,2020,3,16,1,30,0,0,0,1.4000000000000001,11.3,141.68,1002,78.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,2020,3,16,2,30,0,0,0,1.4000000000000001,11.200000000000001,132.2,1001,78.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,2020,3,16,3,30,0,0,0,1.4000000000000001,11.200000000000001,120.93,1001,77.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,2020,3,16,4,30,0,0,0,1.5,11.200000000000001,108.79,1002,78.35000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,2020,3,16,5,30,0,0,0,1.7000000000000002,11.5,96.28,1002,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,2020,3,16,6,30,76,41,314,2.1,12.3,83.55,1002,74.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,2020,3,16,7,30,143,73,218,2.4000000000000004,13.3,71.23,1002,68.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,2020,3,16,8,30,165,160,10,2.9000000000000004,14.700000000000001,59.36,1002,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,2020,3,16,9,30,299,271,42,3.6,16.3,48.54,1002,54.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,2020,3,16,10,30,389,335,70,4.4,17.2,39.77,1002,51.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,2020,3,16,11,30,358,325,40,5,17.400000000000002,34.730000000000004,1001,51.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,2020,3,16,12,30,459,372,106,5.4,16.900000000000002,35.08,1000,54.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,2020,3,16,13,30,525,368,207,5.7,16.3,40.69,1000,57.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,2020,3,16,14,30,280,238,65,5.7,15.700000000000001,49.79,1000,59.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,2020,3,16,15,30,164,144,41,5.6000000000000005,15.4,60.77,1000,60.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,2020,3,16,16,30,165,81,283,4.7,13.8,72.72,999,67.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,2020,3,16,17,30,30,28,24,3.9000000000000004,12.8,85.04,999,74.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,2020,3,16,18,30,0,0,0,3.8000000000000003,12.3,97.78,1000,80.35000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,2020,3,16,19,30,0,0,0,4.1000000000000005,12.3,110.25,1000,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,2020,3,16,20,30,0,0,0,4.4,12.600000000000001,122.27,1000,83.71000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,2020,3,16,21,30,0,0,0,4.7,12.8,133.32,1000,85.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,2020,3,16,22,30,0,0,0,4.9,13,142.39000000000001,999,85.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,2020,3,16,23,30,0,0,0,4.800000000000001,13,147.68,999,86.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,2020,3,17,0,30,0,0,0,4.6000000000000005,12.700000000000001,147.26,999,86.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,2020,3,17,1,30,0,0,0,4.4,12.200000000000001,141.31,999,85.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,2020,3,17,2,30,0,0,0,4,11.5,131.87,999,84.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,2020,3,17,3,30,0,0,0,3.6,10.8,120.63,999,83.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,2020,3,17,4,30,0,0,0,3.2,10.3,108.51,999,80.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,2020,3,17,5,30,0,0,0,2.9000000000000004,10.3,96,1000,74.96000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,2020,3,17,6,30,88,36,447,2.8000000000000003,11.100000000000001,83.28,1000,70.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,2020,3,17,7,30,78,77,3,2.7,12.3,70.94,1001,62.440000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,2020,3,17,8,30,378,164,416,2.7,13.8,59.050000000000004,1001,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,2020,3,17,9,30,432,249,274,2.9000000000000004,15.3,48.2,1001,42.410000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,2020,3,17,10,30,762,179,754,3.2,16.3,39.39,1000,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,2020,3,17,11,30,670,288,462,3.5,16.900000000000002,34.32,1000,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,2020,3,17,12,30,635,305,402,3.8000000000000003,17,34.71,999,35.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,2020,3,17,13,30,675,172,660,3.9000000000000004,16.7,40.39,999,35.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,2020,3,17,14,30,689,90,924,3.9000000000000004,15.9,49.550000000000004,998,37.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,2020,3,17,15,30,498,78,855,3.8000000000000003,15.5,60.58,998,38.410000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,2020,3,17,16,30,276,61,718,2.7,13.200000000000001,72.55,998,44.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,2020,3,17,17,30,63,31,358,1.5,11.3,84.89,998,56.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,2020,3,17,18,30,0,0,0,0.8,10.3,97.63,998,62.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,2020,3,17,19,30,0,0,0,0.6000000000000001,9.9,110.08,998,62.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,2020,3,17,20,30,0,0,0,0.5,9.4,122.08,998,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,2020,3,17,21,30,0,0,0,0.6000000000000001,8.9,133.08,998,65.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,2020,3,17,22,30,0,0,0,0.6000000000000001,8.5,142.09,997,68.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,2020,3,17,23,30,0,0,0,0.6000000000000001,8.200000000000001,147.31,997,72.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,2020,3,18,0,30,0,0,0,0.6000000000000001,7.9,146.86,996,75.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,2020,3,18,1,30,0,0,0,0.6000000000000001,7.9,140.93,995,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,2020,3,18,2,30,0,0,0,0.6000000000000001,8.1,131.53,995,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,2020,3,18,3,30,0,0,0,0.8,8.200000000000001,120.33,994,80.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,2020,3,18,4,30,0,0,0,1.1,8,108.23,994,81.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,2020,3,18,5,30,0,0,0,1.4000000000000001,8.3,95.72,993,79.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,2020,3,18,6,30,24,24,0,2,9.700000000000001,83,993,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,2020,3,18,7,30,25,25,0,3,10.9,70.65,993,68.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,2020,3,18,8,30,57,55,4,3.7,11.100000000000001,58.74,993,67.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,2020,3,18,9,30,188,165,34,4.1000000000000005,11,47.86,992,68.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,2020,3,18,10,30,149,145,5,3.8000000000000003,11.100000000000001,39.01,992,67.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,2020,3,18,11,30,591,390,242,3.1,11.3,33.92,992,66.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,2020,3,18,12,30,291,249,51,2.2,11.700000000000001,34.34,992,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,2020,3,18,13,30,518,270,324,1.9000000000000001,12,40.09,992,64.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,2020,3,18,14,30,180,157,36,2.7,12.5,49.31,992,62.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,2020,3,18,15,30,240,92,299,3.3000000000000003,12.700000000000001,60.39,992,61.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,2020,3,18,16,30,126,69,187,3.9000000000000004,11.9,72.38,993,65.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,2020,3,18,17,30,59,39,218,3.5,10.8,84.74,994,73.82000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,2020,3,18,18,30,0,0,0,3.6,10.4,97.47,995,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,2020,3,18,19,30,0,0,0,3.8000000000000003,10.3,109.91,996,81.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,2020,3,18,20,30,0,0,0,3.8000000000000003,10.200000000000001,121.88,996,81.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,2020,3,18,21,30,0,0,0,3.8000000000000003,10.4,132.84,997,80.82000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,2020,3,18,22,30,0,0,0,3.8000000000000003,10.600000000000001,141.78,997,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,2020,3,18,23,30,0,0,0,3.8000000000000003,10.600000000000001,146.93,998,81.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,2020,3,19,0,30,0,0,0,3.7,10.600000000000001,146.46,998,81.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,2020,3,19,1,30,0,0,0,3.6,10.600000000000001,140.56,998,82.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,2020,3,19,2,30,0,0,0,3.4000000000000004,10.5,131.2,998,81.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,2020,3,19,3,30,0,0,0,3.2,10.4,120.02,999,81.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,2020,3,19,4,30,0,0,0,3,10.3,107.94,1000,81.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,2020,3,19,5,30,0,0,0,2.8000000000000003,10.5,95.45,1000,79.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,2020,3,19,6,30,86,42,348,2.9000000000000004,11.200000000000001,82.73,1001,78.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,2020,3,19,7,30,217,78,413,3.1,12.100000000000001,70.36,1002,73.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,2020,3,19,8,30,246,214,62,3.4000000000000004,13,58.43,1003,67.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,2020,3,19,9,30,352,147,303,3.8000000000000003,14,47.52,1003,61.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,2020,3,19,10,30,451,177,351,4.3,14.8,38.63,1003,57.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,2020,3,19,11,30,631,266,438,4.800000000000001,15.3,33.52,1003,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,2020,3,19,12,30,322,284,46,5.1000000000000005,15.200000000000001,33.97,1003,57.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,2020,3,19,13,30,436,313,160,5.2,14.9,39.79,1003,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,2020,3,19,14,30,278,243,54,5,14.5,49.08,1003,61.800000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,2020,3,19,15,30,260,193,135,4.9,14.200000000000001,60.2,1003,63.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,2020,3,19,16,30,98,64,110,3.8000000000000003,12.700000000000001,72.22,1004,69.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,2020,3,19,17,30,58,35,241,2.7,11.700000000000001,84.58,1005,77.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,2020,3,19,18,30,0,0,0,2.1,11.100000000000001,97.32000000000001,1005,82.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,2020,3,19,19,30,0,0,0,1.8,11,109.75,1006,83.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,2020,3,19,20,30,0,0,0,1.7000000000000002,11.100000000000001,121.69,1006,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,2020,3,19,21,30,0,0,0,1.8,11.100000000000001,132.6,1006,83.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,2020,3,19,22,30,0,0,0,1.7000000000000002,11.100000000000001,141.47,1006,84.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,2020,3,19,23,30,0,0,0,1.6,11.100000000000001,146.55,1006,84.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,2020,3,20,0,30,0,0,0,1.5,11,146.05,1006,84.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,2020,3,20,1,30,0,0,0,1.4000000000000001,10.9,140.19,1006,85.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,2020,3,20,2,30,0,0,0,1.2000000000000002,10.8,130.86,1006,85.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,2020,3,20,3,30,0,0,0,1,10.8,119.72,1006,85.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,2020,3,20,4,30,0,0,0,0.9,10.600000000000001,107.66,1006,85.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,2020,3,20,5,30,0,0,0,0.9,10.9,95.17,1007,82.85000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,2020,3,20,6,30,89,45,335,1.1,11.9,82.45,1007,78.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,2020,3,20,7,30,307,77,675,1.6,13.700000000000001,70.08,1007,68.21000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,2020,3,20,8,30,491,122,699,1.9000000000000001,14.9,58.120000000000005,1007,60.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,2020,3,20,9,30,583,240,505,2,15.5,47.17,1007,54.120000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,2020,3,20,10,30,770,191,737,2.1,16,38.25,1007,51.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,2020,3,20,11,30,615,415,239,2.1,16.5,33.12,1006,49.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,2020,3,20,12,30,630,405,270,2.1,16.900000000000002,33.6,1006,48.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,2020,3,20,13,30,535,377,205,2.1,16.900000000000002,39.5,1005,48.660000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,2020,3,20,14,30,473,298,266,1.9000000000000001,16.6,48.85,1005,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,2020,3,20,15,30,364,198,333,1.8,16.3,60.01,1004,51.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,2020,3,20,16,30,193,113,260,1.2000000000000002,14.9,72.05,1004,60.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,2020,3,20,17,30,41,35,57,1,13.5,84.44,1004,73.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,2020,3,20,18,30,0,0,0,0.9,12.700000000000001,97.17,1005,74.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,2020,3,20,19,30,0,0,0,0.9,12.5,109.58,1005,76.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,2020,3,20,20,30,0,0,0,1,12.100000000000001,121.49000000000001,1005,79.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,2020,3,20,21,30,0,0,0,1,11.5,132.36,1005,83.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,2020,3,20,22,30,0,0,0,1,11.100000000000001,141.16,1005,87.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,2020,3,20,23,30,0,0,0,1,11.100000000000001,146.18,1005,88.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,2020,3,21,0,30,0,0,0,1.2000000000000002,11.5,145.65,1004,86.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,2020,3,21,1,30,0,0,0,1.3,11.8,139.81,1004,85.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,2020,3,21,2,30,0,0,0,1.3,11.9,130.53,1004,84.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,2020,3,21,3,30,0,0,0,1.2000000000000002,12,119.41,1004,83.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,2020,3,21,4,30,0,0,0,1.2000000000000002,12,107.37,1004,83.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,2020,3,21,5,30,0,0,0,1.2000000000000002,12.200000000000001,94.89,1004,81.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,2020,3,21,6,30,98,46,379,1.4000000000000001,12.8,82.18,1005,79.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,2020,3,21,7,30,315,77,690,1.3,13.9,69.79,1005,72.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,2020,3,21,8,30,534,89,835,1,15.600000000000001,57.81,1005,62.550000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,2020,3,21,9,30,717,97,906,1.2000000000000002,17.7,46.83,1005,51.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,2020,3,21,10,30,846,105,939,1.7000000000000002,19.200000000000003,37.87,1005,44.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,2020,3,21,11,30,737,269,556,2.5,20,32.72,1004,41.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,2020,3,21,12,30,860,148,851,3.2,20.200000000000003,33.24,1004,41.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,2020,3,21,13,30,750,163,757,3.7,19.900000000000002,39.2,1003,43.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,2020,3,21,14,30,653,127,796,3.8000000000000003,19.200000000000003,48.620000000000005,1003,45.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,2020,3,21,15,30,503,79,843,3.8000000000000003,18.7,59.82,1003,47.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,2020,3,21,16,30,260,81,575,3,16.1,71.89,1004,57.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,2020,3,21,17,30,57,34,227,2.4000000000000004,14,84.29,1004,70.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,2020,3,21,18,30,0,0,0,2.3000000000000003,13,97.01,1005,78.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,2020,3,21,19,30,0,0,0,1.9000000000000001,12.8,109.41,1005,79.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,2020,3,21,20,30,0,0,0,1.4000000000000001,12.600000000000001,121.29,1005,79.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,2020,3,21,21,30,0,0,0,1.1,12.4,132.11,1005,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,2020,3,21,22,30,0,0,0,0.8,12.100000000000001,140.85,1005,80.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,2020,3,21,23,30,0,0,0,0.5,11.700000000000001,145.8,1004,81.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,2020,3,22,0,30,0,0,0,0.30000000000000004,11.4,145.25,1004,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,2020,3,22,1,30,0,0,0,0.2,11.3,139.44,1004,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,2020,3,22,2,30,0,0,0,0.2,11.200000000000001,130.19,1004,81.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,2020,3,22,3,30,0,0,0,0.2,11.100000000000001,119.11,1004,80.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,2020,3,22,4,30,0,0,0,0.1,11.200000000000001,107.08,1004,78.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,2020,3,22,5,30,0,0,0,0.2,11.600000000000001,94.62,1004,75.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,2020,3,22,6,30,84,50,242,0.2,12.9,81.91,1004,71.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,2020,3,22,7,30,299,81,623,0.5,14.8,69.5,1004,62.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
