,lat,lon,Predicted Generation
207,47.02253811,-121.583343485,940.830024196479
208,47.27115073,-121.583343485,877.3792322756605
209,47.519763350000005,-121.583343485,865.3933561347304
210,47.76837597,-121.583343485,832.6580273082728
211,48.01698859,-121.583343485,817.0494921305733
212,48.26560121,-121.583343485,876.0649519965456
213,48.51421383,-121.583343485,839.1686898335744
214,48.762826450000006,-121.583343485,796.7011270250903
215,35.58635759,-121.005211755,1456.6594106323066
216,35.83497021,-121.005211755,1483.5612920919723
217,36.08358283,-121.005211755,1499.850691856049
218,36.33219545,-121.005211755,1482.9646339217786
219,36.58080807,-121.005211755,1432.0125692863728
220,36.82942069,-121.005211755,1438.3269081451492
221,37.07803331,-121.005211755,1466.256611416098
222,37.32664593,-121.005211755,1454.3467737322767
223,37.57525855,-121.005211755,1443.520348627794
224,37.82387117,-121.005211755,1435.8470760574264
225,38.07248379,-121.005211755,1436.869272353511
226,38.32109641,-121.005211755,1433.6605451961962
227,38.56970903,-121.005211755,1422.57198958179
228,38.81832165,-121.005211755,1412.2100656412879
229,39.06693427,-121.005211755,1401.0513176550473
230,39.31554689,-121.005211755,1383.5100863818266
231,39.56415951,-121.005211755,1360.6905446708386
232,39.81277213,-121.005211755,1360.7001097908005
233,40.06138475,-121.005211755,1374.7466071189776
234,40.309997370000005,-121.005211755,1341.9777156122323
235,40.55860999,-121.005211755,1333.2741462348652
236,40.80722261,-121.005211755,1302.208668885425
237,41.05583523,-121.005211755,1306.2720461743972
238,41.30444785,-121.005211755,1296.2958134180803
239,41.553060470000005,-121.005211755,1285.616469143358
240,41.80167309,-121.005211755,1272.931052268847
241,42.05028571,-121.005211755,1248.2333385767001
242,42.29889833,-121.005211755,1234.4279724264684
243,42.54751095,-121.005211755,1215.5630097046942
244,42.796123570000006,-121.005211755,1219.2727200730235
245,43.04473619,-121.005211755,1215.142700310497
246,43.29334881,-121.005211755,1219.6187543884037
247,43.54196143,-121.005211755,1207.629397369365
248,43.79057405,-121.005211755,1197.5900093541773
249,44.03918667,-121.005211755,1201.3339224264528
250,44.28779929,-121.005211755,1190.7908910660642
251,44.53641191,-121.005211755,1155.7724290746655
252,44.78502453,-121.005211755,1177.0388236942135
253,45.03363715,-121.005211755,1149.061855551717
254,45.28224977,-121.005211755,1162.2867587923113
255,45.53086239,-121.005211755,1175.4555074445198
256,45.77947501,-121.005211755,1177.0139729576592
257,46.02808763,-121.005211755,1098.2682824948683
258,46.276700250000005,-121.005211755,1122.4742285719983
259,46.52531287,-121.005211755,1109.2545005623526
260,46.77392549,-121.005211755,1099.9441937218162
261,47.02253811,-121.005211755,1052.7828179534145
262,47.27115073,-121.005211755,1059.8099112425002
263,47.519763350000005,-121.005211755,967.6402817504026
264,47.76837597,-121.005211755,913.2533835741158
265,48.01698859,-121.005211755,885.0096591438228
266,48.26560121,-121.005211755,823.1242040686735
267,48.51421383,-121.005211755,821.6777485724944
268,48.762826450000006,-121.005211755,870.6586026545913
269,34.59190711,-120.427080025,1454.3268400006034
270,34.84051973,-120.427080025,1460.4169998954383
271,35.08913235,-120.427080025,1465.1497025448862
272,35.33774497,-120.427080025,1474.3115936796519
273,35.58635759,-120.427080025,1491.3845605092954
274,35.83497021,-120.427080025,1475.3600488325026
275,36.08358283,-120.427080025,1492.9969712425916
276,36.33219545,-120.427080025,1423.2164082618726
277,36.58080807,-120.427080025,1480.6522174762079
278,36.82942069,-120.427080025,1455.0777871325504
279,37.07803331,-120.427080025,1445.9721055262141
280,37.32664593,-120.427080025,1436.8251648564026
281,37.57525855,-120.427080025,1440.384591590497
282,37.82387117,-120.427080025,1413.4510815031442
283,38.07248379,-120.427080025,1388.9362349009896
284,38.32109641,-120.427080025,1380.0189462145925
285,38.56970903,-120.427080025,1369.5966065756172
286,38.81832165,-120.427080025,1363.6580169878387
287,39.06693427,-120.427080025,1362.3161687340992
288,39.31554689,-120.427080025,1369.2839361246913
289,39.56415951,-120.427080025,1373.2522575426676
290,39.81277213,-120.427080025,1369.526577636347
291,40.06138475,-120.427080025,1336.1614530525974
292,40.309997370000005,-120.427080025,1344.8453166030179
293,40.55860999,-120.427080025,1337.6520151872835
294,40.80722261,-120.427080025,1318.7860504171315
295,41.05583523,-120.427080025,1284.9274078440221
296,41.30444785,-120.427080025,1291.6916235693113
297,41.553060470000005,-120.427080025,1276.4933454157772
298,41.80167309,-120.427080025,1231.8436003007535
299,42.05028571,-120.427080025,1169.7002698570518
300,42.29889833,-120.427080025,1238.3196878487254
301,42.54751095,-120.427080025,1235.1700145391826
302,42.796123570000006,-120.427080025,1216.6624605665045
303,43.04473619,-120.427080025,1198.243836622674
304,43.29334881,-120.427080025,1222.8339258094481
305,43.54196143,-120.427080025,1207.2034605090464
306,43.79057405,-120.427080025,1199.1937022177808
307,44.03918667,-120.427080025,1147.190220090406
308,44.28779929,-120.427080025,1132.012688894773
309,44.53641191,-120.427080025,1114.6921537070011
310,44.78502453,-120.427080025,1173.3473999359883
311,45.03363715,-120.427080025,1135.836890266412
312,45.28224977,-120.427080025,1176.2754535137165
313,45.53086239,-120.427080025,1204.4418109901017
314,45.77947501,-120.427080025,1201.8932133575802
315,46.02808763,-120.427080025,1135.389619917652
316,46.276700250000005,-120.427080025,1187.5596352376256
317,46.52531287,-120.427080025,1177.112188799075
318,46.77392549,-120.427080025,1152.9170847711348
319,47.02253811,-120.427080025,1156.5476209514393
320,47.27115073,-120.427080025,1035.741087326885
321,47.519763350000005,-120.427080025,1137.6138885962455
322,47.76837597,-120.427080025,1090.6899556056917
323,48.01698859,-120.427080025,990.6279028842572
324,48.26560121,-120.427080025,971.965806686489
325,48.51421383,-120.427080025,964.0634502882806
326,48.762826450000006,-120.427080025,898.1886481743076
327,34.59190711,-119.848948295,1515.9833311493553
328,34.84051973,-119.848948295,1499.4626438941734
329,35.08913235,-119.848948295,1489.1760035541693
330,35.33774497,-119.848948295,1494.3562329096244
331,35.58635759,-119.848948295,1503.4240771687023
332,35.83497021,-119.848948295,1487.588903759295
333,36.08358283,-119.848948295,1476.665566979909
334,36.33219545,-119.848948295,1454.440816716581
335,36.58080807,-119.848948295,1449.4880316262909
336,36.82942069,-119.848948295,1431.9036625529395
337,37.07803331,-119.848948295,1426.7654350424657
338,37.32664593,-119.848948295,1427.5827265048972
339,37.57525855,-119.848948295,1363.928221247538
340,37.82387117,-119.848948295,1383.732058904787
341,38.07248379,-119.848948295,1353.4104334216672
342,38.32109641,-119.848948295,1359.5696218438773
343,38.56970903,-119.848948295,1343.9444775002876
344,38.81832165,-119.848948295,1342.581322772208
345,39.06693427,-119.848948295,1397.720507881287
346,39.31554689,-119.848948295,1324.7910714577274
347,39.56415951,-119.848948295,1379.7989419560754
348,39.81277213,-119.848948295,1378.2961033224094
349,40.06138475,-119.848948295,1330.2279453820083
350,40.309997370000005,-119.848948295,1379.5539125774787
351,40.55860999,-119.848948295,1350.4307704905968
352,40.80722261,-119.848948295,1323.4501269374716
353,41.05583523,-119.848948295,1327.0711690028163
354,41.30444785,-119.848948295,1279.9741841112389
355,41.553060470000005,-119.848948295,1283.2159867194682
356,41.80167309,-119.848948295,1242.60988927335
357,42.05028571,-119.848948295,1254.0659293553333
358,42.29889833,-119.848948295,1218.7743892733968
359,42.54751095,-119.848948295,1222.344532322836
360,42.796123570000006,-119.848948295,1215.275410071904
361,43.04473619,-119.848948295,1200.8005319971173
362,43.29334881,-119.848948295,1213.25181115023
363,43.54196143,-119.848948295,1209.241605889617
364,43.79057405,-119.848948295,1168.320871149556
365,44.03918667,-119.848948295,1185.6408420384223
366,44.28779929,-119.848948295,1162.6027370520032
367,44.53641191,-119.848948295,1162.1847030619242
368,44.78502453,-119.848948295,1162.6712879232205
369,45.03363715,-119.848948295,1122.0658154561397
370,45.28224977,-119.848948295,1166.1663728080246
371,45.53086239,-119.848948295,1210.1616807755581
372,45.77947501,-119.848948295,1223.9757507045383
373,46.02808763,-119.848948295,1204.167004171
374,46.276700250000005,-119.848948295,1204.169266717173
375,46.52531287,-119.848948295,1207.508147141578
376,46.77392549,-119.848948295,1171.8431878304973
377,47.02253811,-119.848948295,1164.4438874956177
378,47.27115073,-119.848948295,1156.28729227291
379,47.519763350000005,-119.848948295,1130.5939699672442
380,47.76837597,-119.848948295,1114.4042054603028
381,48.01698859,-119.848948295,1120.4047410291403
382,48.26560121,-119.848948295,1040.3596794547839
383,48.51421383,-119.848948295,982.2407317384693
384,48.762826450000006,-119.848948295,936.7833743904723
385,34.34329449,-119.270816565,1518.9925502342783
386,34.59190711,-119.270816565,1482.7654660625112
387,34.84051973,-119.270816565,1482.1581572137964
388,35.08913235,-119.270816565,1526.1977214953952
389,35.33774497,-119.270816565,1515.8629671310475
390,35.58635759,-119.270816565,1496.7412446877872
391,35.83497021,-119.270816565,1478.2607674085223
392,36.08358283,-119.270816565,1464.07772147878
393,36.33219545,-119.270816565,1452.3641227481514
394,36.58080807,-119.270816565,1440.868174113476
395,36.82942069,-119.270816565,1406.2578640205354
396,37.07803331,-119.270816565,1328.4301696434861
397,37.32664593,-119.270816565,1384.5784478057844
398,37.57525855,-119.270816565,1330.173269358084
399,37.82387117,-119.270816565,1330.974270020189
400,38.07248379,-119.270816565,1331.7355074149903
401,38.32109641,-119.270816565,1346.8576558289728
402,38.56970903,-119.270816565,1357.769723838528
403,38.81832165,-119.270816565,1418.96401749514
404,39.06693427,-119.270816565,1400.2339276721355
405,39.31554689,-119.270816565,1408.341870444376
406,39.56415951,-119.270816565,1401.1090180245708
407,39.81277213,-119.270816565,1388.9466620880708
408,40.06138475,-119.270816565,1373.6725077573124
409,40.309997370000005,-119.270816565,1368.6890756682994
410,40.55860999,-119.270816565,1333.928620088394
411,40.80722261,-119.270816565,1344.7237291236845
412,41.05583523,-119.270816565,1332.883556711545
413,41.30444785,-119.270816565,1292.96380940512
414,41.553060470000005,-119.270816565,1258.3901396389595
415,41.80167309,-119.270816565,1246.6513500876213
416,42.05028571,-119.270816565,1240.346973752835
417,42.29889833,-119.270816565,1230.580347638042
418,42.54751095,-119.270816565,1232.9557560569194
419,42.796123570000006,-119.270816565,1220.812539909573
420,43.04473619,-119.270816565,1210.6738509181828
421,43.29334881,-119.270816565,1212.4539195964055
422,43.54196143,-119.270816565,1213.7281249960204
423,43.79057405,-119.270816565,1177.2621470013596
424,44.03918667,-119.270816565,1152.0837757282331
425,44.28779929,-119.270816565,1116.2664346950091
426,44.53641191,-119.270816565,1110.2024114631452
427,44.78502453,-119.270816565,1132.9595024262626
428,45.03363715,-119.270816565,1094.5149920507602
429,45.28224977,-119.270816565,1110.6537424999829
430,45.53086239,-119.270816565,1182.457709617021
431,45.77947501,-119.270816565,1212.7579517880326
432,46.02808763,-119.270816565,1207.562795019777
433,46.276700250000005,-119.270816565,1195.7563831695911
434,46.52531287,-119.270816565,1192.8392188465143
435,46.77392549,-119.270816565,1177.951991233304
436,47.02253811,-119.270816565,1176.9086660916582
437,47.27115073,-119.270816565,1163.2103717688692
438,47.519763350000005,-119.270816565,1142.035435060363
439,47.76837597,-119.270816565,1088.2436831532445
440,48.01698859,-119.270816565,1087.3602116305344
441,48.26560121,-119.270816565,1050.373645064352
442,48.51421383,-119.270816565,1027.0453662552882
443,48.762826450000006,-119.270816565,1000.0721652348433
444,34.09468187,-118.692684835,1489.5301331309959
445,34.34329449,-118.692684835,1516.2983385631812
446,34.59190711,-118.692684835,1496.1570477349007
447,34.84051973,-118.692684835,1497.8256386418348
448,35.08913235,-118.692684835,1494.0812913851669
449,35.33774497,-118.692684835,1494.8561602096322
450,35.58635759,-118.692684835,1457.7197433552335
451,35.83497021,-118.692684835,1419.2488321225544
452,36.08358283,-118.692684835,1351.5301629457786
453,36.33219545,-118.692684835,1339.324961258147
454,36.58080807,-118.692684835,1316.536966213072
455,36.82942069,-118.692684835,1385.1900308025029
456,37.07803331,-118.692684835,1296.067617517231
457,37.32664593,-118.692684835,1286.9974678488495
458,37.57525855,-118.692684835,1355.612768380827
459,37.82387117,-118.692684835,1365.8770261065094
460,38.07248379,-118.692684835,1373.161025327282
461,38.32109641,-118.692684835,1339.1888598668793
462,38.56970903,-118.692684835,1392.300056556167
463,38.81832165,-118.692684835,1433.0306173689314
464,39.06693427,-118.692684835,1415.6285830611776
465,39.31554689,-118.692684835,1410.5403735195623
466,39.56415951,-118.692684835,1427.737495988321
467,39.81277213,-118.692684835,1414.6820413546263
468,40.06138475,-118.692684835,1388.8186267118276
469,40.309997370000005,-118.692684835,1363.40396211338
470,40.55860999,-118.692684835,1339.6355697709453
471,40.80722261,-118.692684835,1327.313179089483
472,41.05583523,-118.692684835,1322.611165383021
473,41.30444785,-118.692684835,1318.1636395598505
474,41.553060470000005,-118.692684835,1287.6332199706198
475,41.80167309,-118.692684835,1267.465776889622
476,42.05028571,-118.692684835,1224.6044822442502
477,42.29889833,-118.692684835,1249.7246505621058
478,42.54751095,-118.692684835,1206.9601349785025
479,42.796123570000006,-118.692684835,1178.719600387304
480,43.04473619,-118.692684835,1204.5615728554014
481,43.29334881,-118.692684835,1214.2169378154126
482,43.54196143,-118.692684835,1219.2400558752818
483,43.79057405,-118.692684835,1166.8523187403944
484,44.03918667,-118.692684835,1165.0120694883512
485,44.28779929,-118.692684835,1065.260410360114
486,44.53641191,-118.692684835,1102.8730638065012
487,44.78502453,-118.692684835,1079.0422302228435
488,45.03363715,-118.692684835,1063.9042176054863
489,45.28224977,-118.692684835,1071.9845049744051
490,45.53086239,-118.692684835,1117.2466483028136
491,45.77947501,-118.692684835,1148.936870305158
492,46.02808763,-118.692684835,1176.9844499179646
493,46.276700250000005,-118.692684835,1183.7972774708028
494,46.52531287,-118.692684835,1171.9201265835438
495,46.77392549,-118.692684835,1167.3337427447846
496,47.02253811,-118.692684835,1160.7055848760315
497,47.27115073,-118.692684835,1152.6638655110705
498,47.519763350000005,-118.692684835,1127.637455549829
499,47.76837597,-118.692684835,1083.7376389195588
500,48.01698859,-118.692684835,1051.7915079358254
501,48.26560121,-118.692684835,1019.1535206184594
502,48.51421383,-118.692684835,987.7931267040992
503,48.762826450000006,-118.692684835,944.2257482019365
504,33.84606925,-118.114553105,1478.3849420658273
505,34.09468187,-118.114553105,1483.183834600479
506,34.34329449,-118.114553105,1499.4841528622242
507,34.59190711,-118.114553105,1568.4328742241964
508,34.84051973,-118.114553105,1581.4483331626668
509,35.08913235,-118.114553105,1569.927769451864
510,35.33774497,-118.114553105,1567.6427642006927
511,35.58635759,-118.114553105,1519.5603056038385
512,35.83497021,-118.114553105,1440.0566593257263
513,36.08358283,-118.114553105,1443.6292232726275
514,36.33219545,-118.114553105,1429.2806498571526
515,36.58080807,-118.114553105,1445.6566894141422
516,36.82942069,-118.114553105,1480.1513246421441
517,37.07803331,-118.114553105,1438.920420827563
518,37.32664593,-118.114553105,1475.1764332890307
519,37.57525855,-118.114553105,1414.6945135749177
520,37.82387117,-118.114553105,1473.5745344971867
521,38.07248379,-118.114553105,1456.389394482768
522,38.32109641,-118.114553105,1456.266656816639
523,38.56970903,-118.114553105,1403.829870383626
524,38.81832165,-118.114553105,1441.9990518104753
525,39.06693427,-118.114553105,1409.5506041898211
526,39.31554689,-118.114553105,1420.0810035533361
527,39.56415951,-118.114553105,1421.6446529998466
528,39.81277213,-118.114553105,1376.0774584752767
529,40.06138475,-118.114553105,1391.3320822655987
530,40.309997370000005,-118.114553105,1363.106293764158
531,40.55860999,-118.114553105,1329.4698183011187
532,40.80722261,-118.114553105,1343.8426670548981
533,41.05583523,-118.114553105,1332.5462669041062
534,41.30444785,-118.114553105,1326.2706480865318
535,41.553060470000005,-118.114553105,1302.6578845245097
536,41.80167309,-118.114553105,1232.5329588349011
537,42.05028571,-118.114553105,1240.679860129813
538,42.29889833,-118.114553105,1202.7388257238997
539,42.54751095,-118.114553105,1245.8604008895038
540,42.796123570000006,-118.114553105,1206.4304515667764
541,43.04473619,-118.114553105,1222.7162740482088
542,43.29334881,-118.114553105,1202.0089536098283
543,43.54196143,-118.114553105,1211.531207605315
544,43.79057405,-118.114553105,1186.4753784308257
545,44.03918667,-118.114553105,1184.816972857756
546,44.28779929,-118.114553105,1156.705588174185
547,44.53641191,-118.114553105,1138.6316059545761
548,44.78502453,-118.114553105,1074.8474914731075
549,45.03363715,-118.114553105,1090.4096810286906
550,45.28224977,-118.114553105,1096.3789111270835
551,45.53086239,-118.114553105,1084.8003737341182
552,45.77947501,-118.114553105,1019.0684595716494
553,46.02808763,-118.114553105,1028.6612669560132
554,46.276700250000005,-118.114553105,1116.000573511556
555,46.52531287,-118.114553105,1145.585690788262
556,46.77392549,-118.114553105,1148.016280399556
557,47.02253811,-118.114553105,1142.4637959021438
558,47.27115073,-118.114553105,1110.9149136683561
559,47.519763350000005,-118.114553105,1089.4644176968793
560,47.76837597,-118.114553105,1066.4245751916906
561,48.01698859,-118.114553105,1031.2548433309967
562,48.26560121,-118.114553105,996.3537158048571
563,48.51421383,-118.114553105,981.5013936597222
564,48.762826450000006,-118.114553105,965.4243725883788
565,33.59745663,-117.536421375,1495.601764760444
566,33.84606925,-117.536421375,1541.9246275204898
567,34.09468187,-117.536421375,1533.7902572495789
568,34.34329449,-117.536421375,1494.4357042454155
569,34.59190711,-117.536421375,1580.296151178971
570,34.84051973,-117.536421375,1597.3021768117592
571,35.08913235,-117.536421375,1598.825108094525
572,35.33774497,-117.536421375,1594.7923217532432
573,35.58635759,-117.536421375,1598.3899685783058
574,35.83497021,-117.536421375,1571.6649816652725
575,36.08358283,-117.536421375,1532.0940634504773
576,36.33219545,-117.536421375,1534.0680794424857
577,36.58080807,-117.536421375,1538.1170110468452
578,36.82942069,-117.536421375,1522.0769874043183
579,37.07803331,-117.536421375,1554.1536550674307
580,37.32664593,-117.536421375,1509.7560067945587
581,37.57525855,-117.536421375,1485.9256622695523
582,37.82387117,-117.536421375,1498.9056222754461
583,38.07248379,-117.536421375,1450.942440513218
584,38.32109641,-117.536421375,1469.2130807216586
